token_id,threshold,coverage,success,precision,status,total_count
2404,0.66,115,113,0.9826086956521739,ok,304
2411,0.72,15,15,1.0,ok,84
2420,0.56,34,34,1.0,ok,87
2421,0.76,691,679,0.9826338639652678,ok,3708
2425,0.42,40,40,1.0,ok,69
2430,0.28,57,57,1.0,ok,63
2437,0.6,51,50,0.9803921568627451,ok,87
2473,0.74,70,69,0.9857142857142858,ok,180
2474,0.48,107,105,0.9813084112149533,ok,181
2478,0.62,2637,2585,0.9802806219188471,ok,5692
2482,0.62,32,32,1.0,ok,121
2490,0.66,715,703,0.9832167832167832,ok,1665
2501,0.68,56,55,0.9821428571428571,ok,80
2502,0.3,92,92,1.0,ok,153
2504,0.02,77,77,1.0,ok,77
2514,0.68,353,349,0.9886685552407932,ok,781
2524,0.54,74,73,0.9864864864864865,ok,167
2528,0.5,73,73,1.0,ok,137
2531,0.82,9,9,1.0,ok,228
2532,0.48,82,81,0.9878048780487805,ok,149
2534,0.4,44,44,1.0,ok,77
2536,0.92,19,19,1.0,ok,82
2537,0.54,90,89,0.9888888888888889,ok,241
2538,0.44,32,32,1.0,ok,77
2541,0.58,55,54,0.9818181818181818,ok,162
2545,0.62,182,181,0.9945054945054945,ok,349
2549,0.64,32,32,1.0,ok,103
2552,0.42,73,72,0.9863013698630136,ok,209
2554,0.62,59,58,0.9830508474576272,ok,125
2560,0.84,31,31,1.0,ok,100
2563,0.86,55,55,1.0,ok,271
2567,0.44,40,40,1.0,ok,61
2571,0.48,31,31,1.0,ok,54
2576,0.28,134,132,0.9850746268656716,ok,180
2599,0.66,1236,1213,0.9813915857605178,ok,2525
2602,0.84,43,43,1.0,ok,236
2608,0.66,888,876,0.9864864864864865,ok,1950
2621,0.84,40,40,1.0,ok,124
2622,0.66,1490,1466,0.9838926174496644,ok,2915
2631,0.64,21,21,1.0,ok,87
2636,0.62,195,192,0.9846153846153847,ok,412
2644,0.58,79,78,0.9873417721518988,ok,153
2645,0.56,431,425,0.9860788863109049,ok,713
2651,0.7,7485,7342,0.9808951235804944,ok,18597
2659,0.02,107,106,0.9906542056074766,ok,107
2660,0.52,91,90,0.989010989010989,ok,144
2664,0.3,138,136,0.9855072463768116,ok,153
2684,0.6,332,326,0.9819277108433735,ok,792
2685,0.62,193,190,0.9844559585492227,ok,417
2686,0.64,110,108,0.9818181818181818,ok,245
2687,0.54,136,134,0.9852941176470589,ok,199
2697,0.46,227,223,0.9823788546255506,ok,325
2709,0.76,156,155,0.9935897435897436,ok,514
2712,0.68,281,276,0.9822064056939501,ok,529
2730,0.66,558,550,0.985663082437276,ok,1456
2736,0.48,32,32,1.0,ok,51
2738,0.46,86,85,0.9883720930232558,ok,104
2751,0.64,231,227,0.9826839826839827,ok,905
2753,0.88,205,205,1.0,ok,1555
2766,0.72,29,29,1.0,ok,127
2771,0.46,37,37,1.0,ok,75
2792,0.8,62,62,1.0,ok,213
2800,0.52,108,106,0.9814814814814815,ok,159
2809,0.68,41,41,1.0,ok,55
2818,0.7,69,69,1.0,ok,137
2825,0.52,96,95,0.9895833333333334,ok,155
2826,0.68,2879,2823,0.9805488016672456,ok,6047
2843,0.3,34,34,1.0,ok,69
2846,0.66,79,78,0.9873417721518988,ok,107
2885,0.68,34,34,1.0,ok,69
2901,0.6,116,114,0.9827586206896551,ok,240
2909,0.76,29,29,1.0,ok,156
2914,0.92,1164,1152,0.9896907216494846,ok,3978
2921,0.64,71,71,1.0,ok,243
2942,0.34,131,131,1.0,ok,220
2952,0.54,4,4,1.0,ok,58
2954,0.68,152,150,0.9868421052631579,ok,700
2964,0.6,2156,2113,0.9800556586270872,ok,6052
2971,0.76,1961,1927,0.9826619071902091,ok,3548
2973,0.68,27,27,1.0,ok,65
2988,0.26,113,112,0.9911504424778761,ok,122
2993,0.64,131,129,0.9847328244274809,ok,354
3005,0.2,54,53,0.9814814814814815,ok,55
3018,0.78,39,39,1.0,ok,67
3028,0.6,65,64,0.9846153846153847,ok,153
3062,0.64,2313,2273,0.9827064418504107,ok,4057
3063,0.86,83,82,0.9879518072289156,ok,255
3073,0.74,49,49,1.0,ok,90
3076,0.46,25,25,1.0,ok,54
3085,0.54,100,98,0.98,ok,297
3099,0.96,62,62,1.0,ok,329
3105,0.62,2043,2009,0.9833578071463533,ok,3691
3117,0.68,8,8,1.0,ok,141
3125,0.72,121,120,0.9917355371900827,ok,390
